instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
0_0_0_0_7_0,RandomGenerator,0,6,1000,1.37666866442492,1.3485420294821475,1.3485420294821475,6.827438450329246,1.3374384503292456
0_0_0_0_7_23,RandomGenerator,0,6,1000,3.394638684027671,3.105460576460713,3.105460576460713,8.796951676830568,3.3069516768305682
0_0_0_0_7_9,RandomGenerator,0,6,1000,2.885865957724516,3.0785783875227257,3.0785783875227257,8.311921434924566,2.8219214349245654
0_0_0_0_8_0,RandomGenerator,0,6,1000,2.9070201595503686,2.47181866831181,2.47181866831181,8.3410566639942,2.8510566639942
0_0_0_0_9_0,RandomGenerator,0,6,1000,1.695871719395215,1.7300363580405789,1.7300363580405789,7.152042934819392,1.6620429348193921
0_0_0_0_9_14,RandomGenerator,0,6,1000,4.416753546611052,4.436126191784948,4.436126191784948,9.804903283102583,4.314903283102582
0_0_0_0_9_19,RandomGenerator,0,6,1000,3.664222814961927,3.4426265022257705,3.4426265022257705,9.028248906239128,3.5382489062391276
10_0_0_0_0_0,RandomGenerator,0,6,1000,1.5053958076866758,0.9689716253241508,0.9689716253241508,6.991475016762611,1.501475016762611
10_0_0_0_19_0,RandomGenerator,0,6,1000,2.508703190377004,2.681561769509343,2.681561769509343,7.8340781080284785,2.3440781080284783
10_0_0_0_23_0,RandomGenerator,0,6,1000,2.666483106866409,2.725890172302716,2.725890172302716,8.016757242178596,2.5267572421785953
10_0_0_0_31_0,RandomGenerator,0,6,1000,3.1537056967284096,2.820154409698156,2.820154409698156,8.329467690765577,2.839467690765577
10_0_0_0_7_0,RandomGenerator,0,6,1000,2.587229053562611,2.3175136548062985,2.3175136548062985,8.028444351160747,2.538444351160747
10_11_30_23_9_0,RandomGenerator,0,6,1000,4.521007363506245,5.270940105611428,5.270940105611428,9.667591499893843,4.177591499893843
10_13_36_0_0_0,RandomGenerator,0,6,1000,2.3018365992350303,2.480555145599523,2.480555145599523,7.741230879170523,2.2512308791705227
10_15_0_0_20_7,RandomGenerator,0,6,1000,4.068316287441491,4.79169755073392,4.79169755073392,9.442475214272918,3.9524752142729174
10_1_0_0_4_0,RandomGenerator,0,6,1000,3.4781046567369414,3.9874286467858417,3.9874286467858417,8.893343196255232,3.403343196255232
10_1_14_0_28_0,RandomGenerator,0,6,1000,3.855582355814812,4.610928261487054,4.610928261487054,9.037266583501777,3.547266583501777
10_20_0_0_3_19,RandomGenerator,0,6,1000,4.745997686240608,5.662342417184826,5.662342417184826,10.040783246879961,4.550783246879961
10_22_0_0_33_9,RandomGenerator,0,6,1000,5.412395228085512,5.938263439469441,5.938263439469441,10.92442092302883,5.43442092302883
10_23_27_0_0_0,RandomGenerator,0,6,1000,2.6643770620625964,2.5068569405213164,2.5068569405213164,7.973319571546365,2.4833195715463647
10_24_15_0_0_0,RandomGenerator,0,6,1000,2.7795483980273548,2.664177918071954,2.664177918071954,8.098972068108731,2.6089720681087307
10_24_19_0_18_0,RandomGenerator,0,6,1000,3.990395576319168,4.303629897866055,4.303629897866055,8.99888264176767,3.50888264176767
10_24_19_38_14_0,RandomGenerator,0,6,1000,5.81265266250221,6.968359314349358,6.968359314349358,10.113364345621394,4.623364345621393
10_25_0_0_24_37,RandomGenerator,0,6,1000,5.396357976149779,6.057216127504889,6.057216127504889,10.157662527842055,4.6676625278420545
10_25_0_0_33_0,RandomGenerator,0,6,1000,3.942122245092841,3.912765668805193,3.912765668805193,9.176621837009753,3.6866218370097528
10_25_26_21_15_0,RandomGenerator,0,6,1000,4.209349179282009,5.332094025387852,5.332094025387852,9.094226760697348,3.6042267606973475
10_28_0_0_0_0,RandomGenerator,0,6,1000,1.9191498838462968,1.7398848632981871,1.7398848632981871,7.274580182820143,1.784580182820143
10_32_11_3_0_0,RandomGenerator,0,6,1000,2.871690432833262,3.1741122993463637,3.1741122993463637,8.231285611132082,2.7412856111320814
10_32_14_15_0_0,RandomGenerator,0,6,1000,3.0425777446281272,3.605104200027856,3.605104200027856,8.250513441847701,2.760513441847701
10_37_20_34_4_0,RandomGenerator,0,6,1000,4.8388175165199065,6.415794291305502,6.415794291305502,10.064565937093136,4.574565937093135
10_38_34_0_2_0,RandomGenerator,0,6,1000,4.096355537222651,5.146940296387327,5.146940296387327,9.02975059085842,3.5397505908584197
10_3_0_0_0_0,RandomGenerator,0,6,1000,1.7686810810557665,1.4275464205742765,1.4275464205742765,7.233701983705305,1.7437019837053045
10_3_21_10_22_7,RandomGenerator,0,6,1000,5.5553706673461205,7.172872479389234,7.172872479389234,10.510064251321676,5.020064251321676
