instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0996,RandomGenerator,0,2,3000,0.8062699999999999,1.26368,0.26920487,5.503677237412148
inst_0455,RandomGenerator,0,1,3000,2.10845,1.42607,0.4587191833333333,5.713657156996723
inst_0843,RandomGenerator,0,2,3000,3.220743333333333,2.29013,1.2181982366666664,6.318339480967883
inst_0145,RandomGenerator,0,4,3000,3.9602366666666655,3.76006,2.314764143333333,6.524260846152812
inst_0811,RandomGenerator,0,2,3000,1.118596666666667,1.10958,0.7880127766666668,5.9360898563426305
inst_0089,RandomGenerator,0,3,3000,3.5305866666666668,3.0273700000000003,2.3088430566666664,6.313033099444092
inst_0463,RandomGenerator,0,3,3000,3.266536666666666,3.6482800000000006,1.9120433133333337,6.305955916704186
inst_0790,RandomGenerator,0,5,3000,2.8429166666666665,4.4404200000000005,1.693695153333333,6.56512326874362
inst_0591,RandomGenerator,0,5,3000,4.149763333333333,5.722519999999999,2.7493495299999995,6.472276881924934
inst_0039,RandomGenerator,0,3,3000,2.847713333333333,2.57576,1.9212565466666665,6.495895157820881
inst_0175,RandomGenerator,0,4,3000,4.539243333333333,4.147830000000001,2.9884971033333336,6.852041601682185
inst_0836,RandomGenerator,0,3,3000,2.6769233333333333,3.06555,1.3546795566666667,6.131844338505777
inst_0203,RandomGenerator,0,3,3000,2.4783133333333334,3.1849500000000006,0.9794152466666668,5.823583907681798
inst_0060,RandomGenerator,0,2,3000,2.998733333333333,2.36788,0.8840848266666667,5.713551032214124
inst_0529,RandomGenerator,0,3,3000,1.9002766666666664,1.66386,1.2715058266666668,6.374016944568738
inst_0211,RandomGenerator,0,2,3000,1.08106,0.77493,0.40790791,5.839701772067198
inst_0009,RandomGenerator,0,2,3000,1.2175,0.96998,0.48747018,5.923332503560736
inst_0113,RandomGenerator,0,4,3000,2.20434,2.50284,0.5074664666666666,5.888224871700011
inst_0878,RandomGenerator,0,4,3000,4.176856666666667,4.27356,2.8053858233333333,6.711360497492029
inst_0278,RandomGenerator,0,2,3000,2.558413333333333,2.6079300000000005,0.3126077500000001,5.500939656951133
inst_0159,RandomGenerator,0,3,3000,2.8025599999999997,2.93447,0.6636782533333334,5.60153030375054
inst_0300,RandomGenerator,0,1,3000,0.774,0.7900799999999999,0.6847359999999999,5.557041639602034
inst_0905,RandomGenerator,0,4,3000,2.711753333333333,2.68006,1.7510979500000003,6.798506180740721
inst_0096,RandomGenerator,0,3,3000,3.51369,2.978460000000001,2.50452459,7.1924769255804275
inst_0202,RandomGenerator,0,2,3000,1.5622766666666663,1.07532,0.5611210866666667,6.050482663808644
inst_0016,RandomGenerator,0,3,3000,2.3818233333333336,3.0065699999999995,0.92675773,6.051915500615485
inst_0066,RandomGenerator,0,3,3000,1.8515333333333333,1.76278,0.5167974833333333,5.773598234564396
inst_0183,RandomGenerator,0,2,3000,2.3008433333333334,1.81636,1.4614501733333334,7.0375152005376584
inst_0049,RandomGenerator,0,2,3000,1.1587133333333333,1.26011,0.4342889533333333,5.746874385048715
inst_0603,RandomGenerator,0,3,3000,3.05441,3.459329999999999,2.18183529,7.10514426331092
inst_0158,RandomGenerator,0,4,3000,1.81815,2.876840000000001,1.0140034300000005,6.004413560392974
inst_0216,RandomGenerator,0,3,3000,2.9175500000000003,3.12342,0.5356007133333334,6.214427489764179
inst_0161,RandomGenerator,0,6,3000,3.846403333333334,5.75858,2.5100630300000004,6.4795634838444
inst_0013,RandomGenerator,0,2,3000,1.8027633333333333,2.34677,0.09557988,5.426774050777182
inst_0501,RandomGenerator,0,2,3000,1.7536666666666667,1.62074,0.6593695533333335,5.5555099202626534
inst_0208,RandomGenerator,0,1,3000,2.41704,1.47459,0.96978869,5.746288992675972
inst_0269,RandomGenerator,0,5,3000,3.591756666666666,4.90484,1.6921631266666666,6.325369814187347
inst_0028,RandomGenerator,0,4,3000,2.914106666666666,3.868040000000001,1.1438454000000002,5.985825329053431
inst_0023,RandomGenerator,0,5,3000,3.33191,4.2331,2.5414622700000007,6.560487011698289
inst_0472,RandomGenerator,0,2,3000,0.6597966666666666,0.71515,0.4967016466666666,5.528222358887075
inst_0624,RandomGenerator,0,3,3000,3.52992,2.84602,1.4267198400000003,5.918868155664462
inst_0051,RandomGenerator,0,3,3000,3.2015166666666666,3.4416,1.4516017,6.072190430680351
inst_0196,RandomGenerator,0,5,3000,4.412186666666666,4.8668700000000005,2.871452523333333,6.654607078251474
inst_0613,RandomGenerator,0,1,3000,0.51578,0.5185000000000001,0.2680645,5.419330046209971
inst_0496,RandomGenerator,0,4,3000,2.46869,3.51699,0.8608600566666665,5.5920694314030435
inst_0056,RandomGenerator,0,2,3000,2.5008166666666662,2.4474,0.3776004666666667,5.780124278173426
inst_0426,RandomGenerator,0,5,3000,4.153116666666667,5.23552,3.7035477233333336,7.436907607590064
inst_0162,RandomGenerator,0,2,3000,2.60101,2.0986700000000003,0.5272877033333334,5.599092157227508
inst_0347,RandomGenerator,0,4,3000,2.772946666666667,2.64139,1.21599201,5.848704045897281
inst_0204,RandomGenerator,0,3,3000,1.4160533333333334,1.5693399999999995,0.8873984533333333,5.886716414607252
inst_0955,RandomGenerator,0,5,3000,2.4531500000000004,3.65736,1.1271299333333336,5.890226812020188
inst_0027,RandomGenerator,0,4,3000,2.809366666666666,3.743290000000001,0.8640721933333331,6.117943787447143
inst_0639,RandomGenerator,0,4,3000,2.024543333333333,2.71228,1.1116535666666665,6.184665660694525
inst_0405,RandomGenerator,0,2,3000,1.56343,1.1405600000000002,0.8180052000000002,6.32629124064771
inst_0107,RandomGenerator,0,3,3000,2.06193,2.4714400000000003,1.0021481733333333,6.547236542534563
inst_0188,RandomGenerator,0,3,3000,2.7920866666666666,3.03578,0.3366050933333333,5.590347383755011
inst_0771,RandomGenerator,0,2,3000,0.26255,0.4711499999999999,0.12912107,5.3715982865663205
inst_0254,RandomGenerator,0,3,3000,1.3491633333333333,2.0833700000000004,0.5452461433333334,5.531523096589765
inst_0387,RandomGenerator,0,5,3000,3.904663333333333,5.30166,2.055586793333333,6.465126597726466
inst_0408,RandomGenerator,0,3,3000,4.878700000000001,4.28013,2.8308990966666667,6.4524527942718315
inst_0780,RandomGenerator,0,4,3000,2.885706666666667,3.919610000000001,1.4547499833333335,6.159126413584776
inst_0828,RandomGenerator,0,5,3000,2.66688,5.667,0.6291727266666667,5.82403292610221
inst_0394,RandomGenerator,0,3,3000,2.51637,2.8203400000000003,1.3152092000000002,6.03112152566725
inst_0911,RandomGenerator,0,3,3000,5.38269,4.40946,2.67120106,6.658373877642682
inst_0325,RandomGenerator,0,3,3000,6.008093333333333,4.61319,3.3674416766666666,7.484445352392884
inst_0297,RandomGenerator,0,2,3000,1.88711,1.98452,0.7920741866666667,5.860640500406596
inst_0403,RandomGenerator,0,5,3000,3.9636266666666655,4.79109,2.411673316666666,6.597507439254862
inst_0206,RandomGenerator,0,4,3000,2.596773333333333,2.66722,1.6189747166666666,6.015302093671975
inst_0713,RandomGenerator,0,5,3000,3.77698,4.42831,2.705288653333333,6.964501407532548
inst_0866,RandomGenerator,0,3,3000,2.4057666666666666,2.70449,1.4816725066666667,6.496931393502039
inst_0762,RandomGenerator,0,5,3000,3.2440866666666666,4.66957,1.58333358,6.413762807994495
inst_0518,RandomGenerator,0,5,3000,3.694079999999999,3.36776,1.99482438,6.295442840682325
