instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0520,RandomGenerator,0,2,1000,4.195516708263304,2.885070884472144,1.9808701970031963,8.242564893561825,2.752564893561825
inst_0521,RandomGenerator,0,3,1000,2.599678570877883,2.152107125392283,1.3983784841640556,7.36490309770011,1.87490309770011
inst_0522,RandomGenerator,0,3,1000,1.7093503895583444,3.4496324256215765,1.5939302497220822,7.126072738277977,1.636072738277977
inst_0523,RandomGenerator,0,5,1000,3.139172387206474,3.6177941171307735,1.6797360026906094,7.244778244986212,1.7547782449862117
inst_0524,RandomGenerator,0,4,1000,4.1297010587191805,4.383036632151159,2.687375528840662,9.093564299925818,3.603564299925818
inst_0525,RandomGenerator,0,5,1000,5.079596399706642,5.616672288287749,2.3727795229002684,8.051291891595127,2.5612918915951273
inst_0526,RandomGenerator,0,3,1000,4.218206892317041,3.213917708760638,2.71490467427917,9.363263020417739,3.8732630204177383
inst_0527,RandomGenerator,0,3,1000,3.725263990009181,2.6434539873223626,1.31680882329547,7.319427541769252,1.8294275417692516
inst_0528,RandomGenerator,0,4,1000,2.204083499487602,3.3969926328818767,0.5439604695347791,6.275672295750823,0.7856722957508229
inst_0529,RandomGenerator,0,3,1000,2.4705851284502787,1.9083726624250903,1.473491049152894,7.511547169811339,2.021547169811339
inst_0530,RandomGenerator,0,2,1000,2.4135952513292067,3.0343517831354374,1.5895418935439056,7.609089828471425,2.1190898284714246
inst_0531,RandomGenerator,0,4,1000,1.9004385752228627,3.941357500450276,0.9468179491931744,6.90539357222623,1.4153935722262299
inst_0532,RandomGenerator,0,5,1000,3.004532054399224,4.468140346822602,2.655438177959221,7.959233923805587,2.4692339238055867
inst_0533,RandomGenerator,0,4,1000,2.8264348532888435,3.4239950241445274,2.175461888835474,7.710969294751915,2.2209692947519146
inst_0534,RandomGenerator,0,2,1000,1.8770982077864895,1.0922043612148942,0.9956433997353824,7.171460158554675,1.6814601585546747
inst_0535,RandomGenerator,0,2,1000,0.7205923226683987,1.1863870847930709,0.1027634674893931,5.799437244964476,0.3094372449644762
inst_0536,RandomGenerator,0,4,1000,4.3527634766445935,5.052181377181888,3.238923243865572,8.505345215908816,3.015345215908816
inst_0537,RandomGenerator,0,1,1000,3.656864849067437,2.940480175048805,2.5288129505419725,8.373735483148794,2.8837354831487936
inst_0538,RandomGenerator,0,3,1000,2.477693406172251,3.751140318259613,1.7734983483403532,7.286972882671504,1.7969728826715041
inst_0539,RandomGenerator,0,4,1000,3.1899801090347366,4.772122969473369,2.0165251614002404,7.353652609291666,1.863652609291666
inst_0540,RandomGenerator,0,5,1000,2.5592504261872,3.40351476113819,1.621459124130031,7.129075398882995,1.6390753988829951
inst_0541,RandomGenerator,0,2,1000,1.568217729053797,2.254949373159434,1.0358944218690096,6.516013950176815,1.0260139501768144
inst_0542,RandomGenerator,0,1,1000,1.498820998826603,0.7963194363537072,0.2723412472329679,6.09314789967745,0.6031478996774498
inst_0543,RandomGenerator,0,1,1000,0.7987160503136194,1.1908220106209984,0.5322974387475863,6.021983404522742,0.5319834045227418
inst_0544,RandomGenerator,0,2,1000,2.9681215535748184,1.9437729596650963,1.5679929851905798,7.543040948407898,2.053040948407898
inst_0545,RandomGenerator,0,3,1000,3.8336283529924,4.520122028596886,2.862836465294822,8.678562911126031,3.1885629111260307
inst_0546,RandomGenerator,0,2,1000,0.5649958895001956,0.8867816065332317,0.4842048232553622,6.011749986466772,0.5217499864667721
inst_0547,RandomGenerator,0,3,1000,1.1048461660546285,2.3794546819523394,1.0185448322372483,6.4733538593403255,0.9833538593403253
inst_0548,RandomGenerator,0,3,1000,1.3465528121326646,1.3702174068925002,0.6828615442143411,6.387578048978932,0.8975780489789322
inst_0549,RandomGenerator,0,3,1000,1.812783527085163,2.403118806659399,0.8972458749928793,6.736114675068231,1.246114675068231
inst_0550,RandomGenerator,0,3,1000,3.086508507785406,3.888964728338973,2.1249544226518746,7.979048471873841,2.489048471873841
inst_0551,RandomGenerator,0,3,1000,1.588849319200804,2.059831368649505,1.4210802371680724,6.906878463015876,1.416878463015876
inst_0552,RandomGenerator,0,4,1000,1.9334407755712448,2.300949296865564,0.952079481289598,6.738958858841535,1.2489588588415348
inst_0553,RandomGenerator,0,4,1000,4.791855870132514,5.309871825175825,3.383931769325516,9.166609119343157,3.6766091193431567
inst_0554,RandomGenerator,0,2,1000,2.461407245838734,2.020516148997201,1.0012028142882403,6.71790497290301,1.2279049729030094
inst_0555,RandomGenerator,0,2,1000,3.672026994459337,3.3196199876771786,2.566109183018037,8.532403567412262,3.0424035674122614
inst_0556,RandomGenerator,0,2,1000,0.5316702402967962,0.7081960308851536,0.4617651258892702,6.004324895051793,0.5143248950517929
inst_0557,RandomGenerator,0,2,1000,0.4898863969390945,0.6899722832618179,0.3551931791163607,5.925910831715131,0.43591083171513123
