instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0471,RandomGenerator,0,5,3000,2.144276666666667,3.06546,1.5867903566666668
inst_0959,RandomGenerator,0,5,3000,3.441873333333333,4.67906,2.5716605033333333
inst_0505,RandomGenerator,0,3,3000,3.00886,3.7986199999999997,0.6395048200000001
inst_0448,RandomGenerator,0,3,3000,2.4302,2.73089,1.2614494133333334
inst_0536,RandomGenerator,0,4,3000,5.065449999999999,5.27258,3.3256448599999997
inst_0040,RandomGenerator,0,3,3000,3.8823466666666664,3.7584000000000004,1.7711064399999998
inst_0604,RandomGenerator,0,3,3000,2.942376666666667,2.6980600000000003,1.5346466200000002
inst_0608,RandomGenerator,0,2,3000,1.8938933333333334,1.73503,0.9647407733333334
inst_0584,RandomGenerator,0,2,3000,1.5038233333333335,1.1669100000000001,1.0583120033333335
inst_0315,RandomGenerator,0,3,3000,2.3283,2.4040500000000002,1.38152712
inst_0287,RandomGenerator,0,5,3000,3.729926666666667,3.3715100000000002,1.5995698033333332
inst_0849,RandomGenerator,0,5,3000,5.646626666666665,5.629010000000001,3.815997296666667
inst_0576,RandomGenerator,0,4,3000,3.3296966666666665,3.4370999999999996,2.3064642466666663
inst_0267,RandomGenerator,0,1,3000,1.539713333333333,1.14554,0.9675994533333334
inst_0478,RandomGenerator,0,2,3000,2.10054,2.15741,0.5573585033333333
inst_0571,RandomGenerator,0,3,3000,3.3770733333333336,3.8732699999999998,0.9228142233333333
inst_0067,RandomGenerator,0,5,3000,3.6958266666666666,5.70388,2.0671732499999997
inst_0290,RandomGenerator,0,3,3000,4.233633333333334,4.310020000000001,1.7866911833333337
inst_0190,RandomGenerator,0,4,3000,3.0365699999999998,3.9709199999999996,2.2279017399999996
inst_0792,RandomGenerator,0,2,3000,3.5315333333333334,2.83193,1.3387844199999999
inst_0053,RandomGenerator,0,1,3000,0.3756,0.34915,0.167592
inst_0725,RandomGenerator,0,4,3000,1.7209633333333334,2.12811,0.7175712633333334
inst_0699,RandomGenerator,0,4,3000,2.8969766666666668,3.47147,0.6124928166666667
inst_0476,RandomGenerator,0,4,3000,3.5613433333333337,3.1945699999999997,1.3814536933333332
inst_0572,RandomGenerator,0,3,3000,4.752183333333333,3.77668,2.9779512533333325
inst_0312,RandomGenerator,0,4,3000,4.017563333333333,4.61567,2.03999293
inst_0412,RandomGenerator,0,2,3000,2.39554,2.2792,1.1373016
inst_0744,RandomGenerator,0,1,3000,1.6466,0.8151300000000001,0.09944586000000002
inst_0631,RandomGenerator,0,3,3000,1.80991,2.64419,0.79387106
inst_0260,RandomGenerator,0,2,3000,1.8422600000000002,1.4948400000000002,0.8683602
inst_0452,RandomGenerator,0,2,3000,1.8791566666666668,1.25738,0.7428850366666666
inst_0362,RandomGenerator,0,5,3000,2.5049666666666663,4.376390000000001,1.4746078866666668
inst_0125,RandomGenerator,0,3,3000,4.2215,4.97011,2.0263282866666663
inst_0419,RandomGenerator,0,4,3000,4.121903333333333,3.6339900000000003,2.3177428733333336
inst_0853,RandomGenerator,0,5,3000,3.0592466666666667,3.35854,2.012211013333334
inst_0024,RandomGenerator,0,2,3000,1.9099166666666667,1.5423300000000002,1.236082456666667
inst_0429,RandomGenerator,0,4,3000,3.4588733333333335,3.70745,2.5282613833333336
inst_0679,RandomGenerator,0,3,3000,3.9577966666666664,3.79999,2.0692804333333332
inst_0406,RandomGenerator,0,1,3000,0.4651466666666667,0.35734,0.26824322666666667
inst_0008,RandomGenerator,0,3,3000,2.4602999999999997,2.4711999999999996,1.9654737466666663
inst_0351,RandomGenerator,0,2,3000,2.7716133333333333,2.28054,1.3547090633333332
inst_0758,RandomGenerator,0,1,3000,1.40753,0.68748,0.32471972000000004
inst_0102,RandomGenerator,0,3,3000,3.3761200000000002,2.9725399999999995,2.1757162833333332
inst_0428,RandomGenerator,0,4,3000,3.2029733333333326,3.5701499999999995,0.8910569633333334
inst_0411,RandomGenerator,0,3,3000,1.4420499999999998,2.03004,0.78622046
inst_0691,RandomGenerator,0,4,3000,2.5104933333333332,3.2652400000000004,1.8091793400000002
inst_0480,RandomGenerator,0,3,3000,3.0434333333333337,2.3200400000000005,1.8110710033333337
inst_0120,RandomGenerator,0,4,3000,3.913433333333333,3.2928499999999996,2.7653455233333335
inst_0525,RandomGenerator,0,5,3000,4.97861,5.76653,2.3996647666666666
inst_0904,RandomGenerator,0,3,3000,3.4384666666666672,3.3985800000000004,1.7950416300000003
inst_0497,RandomGenerator,0,4,3000,3.68585,5.877420000000001,1.3935373633333334
inst_0437,RandomGenerator,0,2,3000,3.293426666666666,2.61444,1.6360147866666666
inst_0420,RandomGenerator,0,4,3000,2.0417233333333336,2.1153399999999998,1.1737210333333332
inst_0335,RandomGenerator,0,3,3000,3.35315,3.4104200000000002,1.1733260500000002
inst_0293,RandomGenerator,0,3,3000,2.01806,2.46825,0.6611273733333334
