inst,littleSlope,littleIntercept,bigSlope,bigIntercept,powerOffset
0_0_0_0_34_0,0.0,0.0,1.606858108108108,0.2658817567567575,0.878973863636364
0_0_0_0_34_27,0.0,0.0,3.190530405405405,0.3777229729729745,1.6143034090909092
0_0_0_0_34_9,0.0,0.0,3.716841216216215,0.42437162162162423,1.7458204545454565
0_0_0_0_35_25,0.0,0.0,1.6518209459459463,0.5430067567567569,1.189132954545455
0_0_0_0_35_8,0.0,0.0,3.211787162162162,0.6629831081081088,1.685922727272727
0_0_0_0_36_0,0.0,0.0,0.9079121621621624,0.3172364864864865,0.5824056818181824
0_0_0_0_36_32,0.0,0.0,2.612375,0.8587297297297303,2.1954284090909093
0_0_0_0_36_4,0.0,0.0,2.7986554054054062,0.5954324324324318,1.531490909090909
0_0_0_0_37_0,0.0,0.0,1.4649256756756754,0.2016689189189198,0.6417693181818183
0_0_0_0_37_20,0.0,0.0,3.3382804054054054,-0.26832432432432357,1.2590818181818184
0_0_0_0_37_22,0.0,0.0,4.320202702702702,-0.7517601351351334,1.435706818181818
0_0_0_0_37_4,0.0,0.0,3.3556689189189193,0.4798648648648651,1.6439000000000004
0_0_0_0_38_0,0.0,0.0,1.5038783783783778,0.1416824324324337,0.6450590909090912
0_0_0_0_38_8,0.0,0.0,3.736087837837837,0.4848986486486506,1.8134454545454552
0_0_0_0_3_0,0.0,0.0,1.8105270270270264,0.1764729729729741,0.7248602272727283
0_0_0_0_3_31,0.0,0.0,3.0461284356390284,0.3668546152084299,1.5957068181818181
0_0_0_0_4_0,0.0,0.0,1.890743243243244,0.2781959459459453,0.953809090909091
0_0_0_0_5_0,0.0,0.0,1.4937770270270274,0.1423581081081075,0.28431477272727257
0_0_0_0_5_2,0.0,0.0,3.546648648648649,0.4344459459459457,1.2143545454545457
0_0_0_0_5_25,0.0,0.0,2.1660202702702707,0.3655979729729725,1.024559090909091
0_0_0_0_6_0,0.0,0.0,1.4536959459459462,0.3274358108108104,0.5407977272727282
0_0_0_0_6_21,0.0,0.0,2.053314189189188,1.1356655405405425,1.0228318181818183
0_0_0_0_7_0,0.0,0.0,1.841902027027026,0.1646351351351369,0.5989795454545459
0_0_0_0_7_23,0.0,0.0,2.384489864864864,0.3514966216216235,1.1477636363636359
0_0_0_0_7_9,0.0,0.0,3.951885135135133,0.32312500000000355,1.421661363636364
0_0_0_0_8_0,0.0,0.0,2.232209459459459,0.3432162162162169,1.0997295454545455
0_0_0_0_9_0,0.0,0.0,2.109983108108107,0.1584898648648667,0.7297181818181824
0_0_0_0_9_14,0.0,0.0,3.9387364864864853,0.3374594594594624,1.6859000000000002
0_0_0_0_9_19,0.0,0.0,2.38520608108108,0.9274831081081105,1.2846784090909091
10_0_0_0_0_0,0.919427927927928,0.2935416666666666,0.0,0.0,0.9486272727272729
10_0_0_0_19_0,0.919427927927928,0.2935416666666666,0.2752229729729727,0.7689932432432438,1.3418999999999999
10_0_0_0_23_0,0.919427927927928,0.2935416666666666,0.5425878378378379,0.1868614864864866,1.3670875000000002
10_0_0_0_31_0,0.919427927927928,0.2935416666666666,1.235601408612002,0.1903816422354558,1.764689772727273
10_0_0_0_7_0,0.919427927927928,0.2935416666666666,1.841902027027026,0.1646351351351369,1.650820454545455
10_11_30_23_9_0,2.8674436936936933,1.0758231981981983,2.109983108108107,0.1584898648648667,6.156513636363637
10_13_36_0_0_0,2.420438063063063,0.673757882882883,0.0,0.0,4.06511590909091
10_15_0_0_20_7,1.264022667582837,0.335818113452436,3.715256756756756,-0.3053581081081065,3.0693034090909093
10_1_0_0_4_0,1.4994324324324326,0.3822263513513513,1.890743243243244,0.2781959459459453,3.435576136363636
10_1_14_0_28_0,2.440191441441441,0.6110957207207215,1.5450709459459464,0.2325236486486486,5.235377142857142
10_20_0_0_3_19,1.4773344594594597,0.4927331081081081,2.085749999999999,0.945466216216218,3.6343772727272734
10_22_0_0_33_9,1.7975912162162162,0.3710675675675676,3.5859999999999994,0.3362094594594609,4.530178409090909
10_23_27_0_0_0,2.048911036036036,0.7602477477477478,0.0,0.0,3.265195454545455
10_24_15_0_0_0,1.7468582531684227,0.8172460413803634,0.0,0.0,3.888605714285714
10_24_19_0_18_0,1.8078063063063066,0.8946970720720717,1.3578243243243246,0.1884121621621619,4.326865909090909
10_24_19_38_14_0,2.518698198198199,1.0729943693693689,1.8287533783783785,0.1789695945945957,5.423860227272729
10_25_0_0_24_37,1.4099864864864866,0.5837364864864867,3.122625,0.8973108108108114,3.2633147727272735
10_25_0_0_33_0,1.4099864864864866,0.5837364864864867,1.4760168918918923,0.1777195945945942,2.6212636363636364
10_25_26_21_15_0,2.594686936936937,1.6694211711711717,0.5994222972972976,0.1683445945945947,5.864644318181818
10_28_0_0_0_0,1.6872511261261258,0.4848299549549559,0.0,0.0,2.812371590909091
10_32_11_3_0_0,3.7550630630630626,1.2645754504504523,0.0,0.0,5.7017125
10_32_14_15_0_0,3.4332186135287817,1.2709802756146003,0.0,0.0,5.4457125
10_37_20_34_4_0,3.0477871621621624,0.9076486486486488,1.890743243243244,0.2781959459459453,5.89445142857143
10_38_34_0_2_0,2.5294324324324324,0.6990912162162165,2.0528716216216214,0.2920878378378382,5.290792045454546
10_3_0_0_0_0,1.7603085585585587,0.4343840090090092,0.0,0.0,3.060411363636364
10_3_21_10_22_7,3.2154481981981986,0.8093355855855857,4.697179054054053,-0.7887939189189164,6.725712499999999
10_4_0_0_33_28,1.8118630325240495,0.6011741296381126,3.0210878378378387,0.4102432432432428,4.849502272727273
10_4_24_0_0_0,2.294698618109635,1.08260205756604,0.0,0.0,5.280507954545455
10_4_5_0_0_0,2.275244789280806,0.6736065620705456,0.0,0.0,4.579564772727274
10_5_0_0_36_0,1.3828096846846847,0.3659740990990996,0.9079121621621624,0.3172364864864865,3.1954400000000005
10_6_17_0_35_0,2.0245720720720723,0.675951576576577,0.9795777027027032,0.3197668918918919,4.795985227272727
10_8_3_19_31_0,3.1685168918918922,0.9360608108108117,1.235601408612002,0.1903816422354558,6.853206818181818
11_0_0_0_0_0,0.7663175675675676,0.123898648648649,0.0,0.0,0.7297295454545458
11_0_0_0_28_0,0.7663175675675676,0.123898648648649,1.5450709459459464,0.2325236486486486,1.4801897727272735
11_0_0_0_33_15,0.7663175675675676,0.123898648648649,2.07543918918919,0.3460641891891889,1.7992114285714287
11_13_26_0_0_0,2.336100225225225,1.256734234234235,0.0,0.0,6.105377272727272
11_14_0_0_20_0,1.7070765765765765,0.35276801801801916,1.87335472972973,-0.4699932432432434,3.531865909090909
11_15_0_0_0_0,1.1109123072224765,0.16617509543441839,0.0,0.0,1.492854545454545
11_15_33_0_0_0,1.9105846045197739,0.3622291494884722,0.0,0.0,3.0763772727272736
11_19_0_0_2_0,1.1718603603603603,0.2436261261261267,2.0528716216216214,0.2920878378378382,2.555137142857143
11_19_20_0_10_26,1.729766891891892,0.4428175675675682,4.230236486486486,1.7091993243243255,5.06092840909091
11_20_23_0_3_4,1.6925281531531533,0.5942691441441441,3.7012702702702702,0.4546689189189194,4.485695454545455
11_22_31_8_0_0,3.487365990990991,0.7928907657657674,0.0,0.0,5.557343181818182
11_2_0_0_0_0,1.4625191441441443,0.4298795045045053,0.0,0.0,3.012740909090909
11_34_0_0_0_0,1.66543018018018,0.3511509009009018,0.0,0.0,2.616059090909091
11_36_0_0_2_9,1.3465337837837839,0.3755540540540546,4.1628547297297285,0.4505777027027049,3.6445875
11_4_0_0_0_0,1.6587526721636892,0.43153111162009494,0.0,0.0,2.9099142857142857
11_7_14_0_26_33,2.4540101351351353,0.4882195945945956,3.497398648648649,1.601027027027027,7.2435136363636365
11_9_36_9_0_0,3.0608085585585583,0.691887387387389,0.0,0.0,5.157002272727273
12_0_0_0_0_0,0.8040743243243244,0.381121621621622,0.0,0.0,0.9933829545454556
12_0_0_0_29_0,0.8040743243243244,0.381121621621622,1.803689189189189,0.1650304054054063,1.6095704545454552
12_0_0_0_29_15,0.8040743243243244,0.381121621621622,2.4031114864864866,0.333375000000001,1.9254227272727276
12_0_0_0_2_0,0.8040743243243244,0.381121621621622,2.0528716216216214,0.2920878378378382,1.6400136363636362
12_0_0_0_33_33,0.8040743243243244,0.381121621621622,2.9520337837837847,0.3554391891891884,2.529246590909091
12_0_0_0_4_6,0.8040743243243244,0.381121621621622,3.34443918918919,0.6056317567567557,2.2897238636363646
12_0_0_0_7_7,0.8040743243243244,0.381121621621622,3.683804054054052,0.3292702702702738,2.38572
12_13_15_0_33_0,2.0694629828981523,0.5519588792182021,1.4760168918918923,0.1777195945945942,4.4348659090909095
12_13_37_4_2_25,3.288643437929455,1.0049781836921667,2.7251148648648646,0.5153277027027032,6.670610227272728
12_17_33_38_34_32,2.9304177927927935,0.8449707207207207,3.311320945945946,0.8073750000000013,7.569377272727272
12_23_2_0_21_29,1.868579954954955,0.9582815315315321,2.403307432432431,0.9732601351351384,4.947013636363637
12_28_0_0_0_0,1.5718975225225222,0.5724099099099114,0.0,0.0,2.8355306818181836
12_2_26_0_0_0,2.1492646396396395,1.6913772522522534,0.0,0.0,6.42843409090909
12_2_31_0_32_0,2.3404954954954955,0.8966193693693709,1.7044628378378377,0.5414932432432438,6.417701136363637
12_2_6_25_38_0,2.480199324324324,1.270209459459461,1.5038783783783778,0.1416824324324337,5.96449659090909
12_32_26_30_33_0,3.4948941441441437,2.47889301801802,1.4760168918918923,0.1777195945945942,7.92987159090909
12_32_27_2_22_14,3.4898918918918915,1.5889222972972998,4.684030405405405,-0.7744594594594575,7.087206818181818
12_38_25_35_11_33,2.5927286036036037,1.131315315315316,2.856513513513514,0.3910709459459465,5.633104545454546
12_3_9_0_13_30,2.5020923423423422,0.6801306306306318,3.7748885135135133,0.4914391891891902,7.320132954545454
12_4_4_29_15_19,3.2805075965796306,1.1131207817987487,0.8746452702702703,0.9373378378378385,6.614644318181818
12_5_16_17_14_29,2.2210968468468466,0.5727477477477491,3.6324425675675673,0.34400000000000197,5.51558857142857
12_5_17_9_0_0,2.7403727477477475,0.70121846846847,0.0,0.0,4.942977142857143
12_8_22_0_0_0,2.684903153153153,0.8405968468468479,0.0,0.0,5.2740931818181815
12_9_7_1_9_20,2.988149774774775,0.7634245495495503,3.983337837837837,-0.3115033783783767,7.460854545454546
13_0_0_0_0_0,0.920793918918919,0.1285608108108107,0.0,0.0,0.9580931818181821
13_0_0_0_32_0,0.920793918918919,0.1285608108108107,1.7044628378378377,0.5414932432432438,2.553615909090909
13_0_0_0_33_21,0.920793918918919,0.1285608108108107,2.0756351351351343,0.9859493243243262,2.207059090909091
13_0_0_0_3_0,0.920793918918919,0.1285608108108107,1.8105270270270264,0.1764729729729741,1.6661386363636366
13_0_0_0_4_11,0.920793918918919,0.1285608108108107,3.2712398648648655,0.4915472972972976,2.5914625000000004
13_10_32_0_14_22,3.0686587837837838,1.1283952702702713,4.684030405405405,-0.7744594594594575,7.2303375
13_11_0_0_36_8,1.6871114864864867,0.2524594594594597,3.1401216216216215,0.6604527027027034,4.461735227272728
13_12_0_0_23_17,1.7248682432432434,0.5096824324324327,1.8828331195602384,0.40001281493357765,3.8987977272727274
13_12_17_19_0_0,2.7461903153153155,0.7189076576576582,0.0,0.0,4.785689772727273
13_13_0_0_2_0,1.841587837837838,0.2571216216216214,2.0528716216216214,0.2920878378378382,3.712860227272727
13_15_15_35_0_0,2.1971872270575656,0.4948152809589262,0.0,0.0,3.0156613636363643
13_16_25_28_0_0,2.5170371621621617,0.6397398648648662,0.0,0.0,3.1579227272727275
13_18_0_0_0_0,1.5474224919835091,0.23121939990838258,0.0,0.0,2.404752272727273
13_18_0_0_18_20,1.5474224919835091,0.23121939990838258,3.2311790540540546,-0.2815810810810815,3.7206102272727275
13_1_0_0_23_26,1.5007984234234235,0.21724549549549538,2.5639695945945946,1.6101689189189194,4.558445454545455
13_20_4_32_13_13,3.5995724919835084,1.3416775080164922,3.570101351351351,0.342040540540542,7.932922727272728
13_21_14_35_38_0,2.9844684684684686,0.7205416666666675,1.5038783783783778,0.1416824324324337,5.584490909090911
13_23_23_35_38_25,2.244605855855856,0.9526204954954947,2.176121621621621,0.3649222972972987,4.006752272727273
13_29_0_0_29_35,1.612356981981982,0.2452950450450454,2.783266891891892,0.4847972972972982,4.4522295454545455
13_30_0_0_11_0,1.734188063063063,0.5157646396396398,1.3804966216216217,0.2133513513513523,4.027422727272727
13_31_10_0_0_0,2.6804414414414417,0.6316193693693699,0.0,0.0,4.957161363636365
13_31_6_10_24_0,3.169806306306306,0.9245315315315326,1.6576993243243248,0.6956418918918916,5.635752272727273
13_36_23_0_16_13,1.8693141891891893,0.6513952702702699,2.369864864864865,0.3474087837837842,4.046388636363637
13_37_23_33_2_27,2.7601103603603607,0.7834572072072061,3.6365439189189184,0.4039290540540552,5.577632954545455
13_7_0_0_0_0,1.6677274774774777,0.2640123873873871,0.0,0.0,2.9309056818181825
13_8_7_0_21_38,2.6703930180180184,0.6459617117117119,2.1034966216216198,0.9499121621621658,6.770148571428572
14_0_0_0_0_0,0.9407590090090088,0.2288693693693702,0.0,0.0,0.962019318181818
14_0_0_0_16_0,0.9407590090090088,0.2288693693693702,0.5848141891891894,0.1763885135135132,1.2321045454545452
14_0_0_0_17_0,0.9407590090090088,0.2288693693693702,1.3402452817224004,0.2131513284470911,1.5249170454545453
14_0_0_0_27_23,0.9407590090090088,0.2288693693693702,2.126260135135135,0.2987027027027036,2.0935250000000005
14_0_0_0_29_0,0.9407590090090088,0.2288693693693702,1.803689189189189,0.1650304054054063,1.5815306818181822
14_10_25_2_26_0,3.0469470720720717,1.1185867117117132,2.0213817567567567,1.4233074324324329,6.210411363636363
14_12_37_31_21_17,3.256393018018018,1.0071711711711728,1.9398635249656424,1.0213810581768232,6.484297142857142
14_17_20_0_33_31,2.11444481981982,0.5175585585585595,2.7116183005038943,0.36810123683005,5.640348863636365
14_17_34_3_12_0,3.296531531531531,0.6864617117117133,1.5940912162162162,0.3351081081081086,6.206712500000001
14_1_0_0_0_0,1.5207635135135131,0.3175540540540549,0.0,0.0,2.6629852272727286
14_1_0_0_35_23,1.5207635135135131,0.3175540540540549,1.522165540540541,0.5066283783783785,3.774860227272727
14_22_10_8_10_5,3.7410157657657654,0.9818862612612627,3.702631756756757,0.4282500000000002,7.912678409090911
14_24_0_0_31_31,1.4235945945945945,0.7102972972972976,2.471202817224004,0.3807632844709116,5.073684090909091
14_25_10_24_0_0,2.833581081081081,1.2940337837837843,0.0,0.0,4.958456818181818
14_25_37_0_4_31,2.1026576576576574,0.7067274774774783,3.126344651855246,0.46857758818140116,5.1918999999999995
14_28_0_0_0_0,1.7085822072072068,0.4201576576576595,0.0,0.0,2.820263636363636
14_28_35_0_23_0,2.2957860360360356,0.7018592342342362,0.5425878378378379,0.1868614864864866,4.12874090909091
14_28_37_0_4_0,2.379922297297297,0.6078209459459475,1.890743243243244,0.2781959459459453,5.421473863636364
14_29_21_13_34_0,3.0888277027027025,0.5555743243243255,1.606858108108108,0.2658817567567575,6.212371590909091
14_29_22_10_12_0,3.429913288288288,0.7166711711711724,1.5940912162162162,0.3351081081081086,6.728081818181818
14_2_0_0_24_26,1.6369605855855855,0.5348502252252265,3.6790810810810815,2.1189493243243245,5.22836590909091
14_2_0_0_35_1,1.6369605855855855,0.5348502252252265,2.490442567567567,0.4783108108108127,4.484223863636364
14_30_24_10_22_0,3.156416666666667,1.3910427927927933,2.855277027027027,-0.9534290540540532,7.134206818181821
14_36_18_0_35_1,2.1476037982898153,0.5831833638723477,2.490442567567567,0.4783108108108127,4.935519318181818
14_3_38_0_38_3,2.4925315315315313,0.54800900900901,3.314405405405404,0.31815540540540777,6.489860227272728
14_4_16_30_15_28,2.9844497442357607,0.9534016071155914,2.144493243243244,0.4008682432432433,5.888365714285714
14_4_8_0_1_0,2.835859654145671,0.918451156665141,1.510864864864864,0.1585439189189208,6.262195454545457
14_8_0_0_5_0,1.9434245495495492,0.610818693693695,1.4937770270270274,0.1423581081081075,4.119723863636365
14_9_34_0_8_0,2.697009009009008,0.6142882882882902,2.232209459459459,0.3432162162162169,6.30818409090909
15_0_0_0_0_0,0.3445947396549089,0.0422764467857694,0.0,0.0,0.24032613636363687
15_0_0_0_17_19,0.3445947396549089,0.0422764467857694,1.6154682546953731,0.9821445716903349,1.2989568181818179
15_0_0_0_29_5,0.3445947396549089,0.0422764467857694,3.2974662162162165,0.3073885135135138,1.3803147727272735
15_0_0_0_8_0,0.3445947396549089,0.0422764467857694,2.232209459459459,0.3432162162162169,1.457780681818182
15_0_0_0_9_22,0.3445947396549089,0.0422764467857694,4.965260135135134,-0.7949391891891865,1.8918886363636362
15_12_8_0_1_5,2.1513346045197737,0.8053473927317163,3.0046418918918913,0.3009020270270283,5.758377272727272
15_14_19_0_0_0,1.6908965414567105,0.3908732936326173,0.0,0.0,3.298161363636364
15_15_0_0_8_35,0.6891894793098178,0.0845528935715388,3.211787162162162,0.6629831081081088,2.8437693181818187
15_19_0_0_0_0,0.7501375324477018,0.1620039242632471,0.0,0.0,1.3405874999999998
15_19_0_0_31_0,0.7501375324477018,0.1620039242632471,1.235601408612002,0.1903816422354558,2.1968171428571432
15_19_15_0_0_0,1.0947322721026107,0.20428037104901653,0.0,0.0,1.968161363636364
15_19_8_36_0_0,2.3330192892044583,0.7956086539929776,0.0,0.0,4.067093181818183
15_22_17_4_29_19,2.730972411818598,0.5169325584058642,2.078912162162162,0.9340236486486502,5.712262857142858
15_22_5_1_20_0,2.2661442892044583,0.2809194648037881,1.87335472972973,-0.4699932432432434,4.834814772727273
15_28_11_34_7_0,2.777848118033287,0.5847156359749605,1.841902027027026,0.1646351351351369,5.448440000000001
15_28_30_12_25_34,2.729886406321575,1.00189018552451,2.2791013513513514,0.48912162162162254,6.714479545454549
15_29_0_0_26_0,1.0361578027179719,0.1590106810200041,2.0213817567567567,1.4233074324324329,3.8931840909090916
15_29_17_36_0_0,2.2321532982134675,0.5001638341731575,0.0,0.0,4.547519318181818
15_29_29_0_15_15,1.727720865781035,0.2757449152542388,1.1988445945945951,0.3366891891891894,4.937473863636364
15_30_16_0_18_0,1.4958503702855392,0.4591762215605447,1.3578243243243246,0.1884121621621619,3.9785818181818184
15_31_22_0_8_0,2.0629776225377916,0.329319239578563,2.232209459459459,0.3432162162162169,4.7485988636363645
15_32_0_0_0_0,1.5730316765918455,0.7485692395785634,0.0,0.0,2.5265306818181825
15_32_18_10_0_0,3.1190881775843637,1.1447694953428018,0.0,0.0,4.923025
15_4_14_0_0_0,2.177788853260039,0.5787782791265856,0.0,0.0,4.472348863636364
15_8_17_0_0_0,1.963039559474729,0.5137235188578421,0.0,0.0,4.475581818181818
16_0_0_0_0_0,0.3378614864864864,0.0296959459459462,0.0,0.0,0.21706477272727254
16_0_0_0_10_0,0.3378614864864864,0.0296959459459462,2.2088547297297296,0.2858918918918927,1.2827693181818187
16_0_0_0_19_0,0.3378614864864864,0.0296959459459462,0.2752229729729727,0.7689932432432438,0.686979545454546
16_0_0_0_1_0,0.3378614864864864,0.0296959459459462,1.510864864864864,0.1585439189189208,0.8307295454545458
16_0_0_0_21_0,0.3378614864864864,0.0296959459459462,0.599618243243242,0.8082297297297321,0.7869454545454553
16_0_0_0_34_37,0.3378614864864864,0.0296959459459462,3.0717837837837836,0.4675506756756773,1.913979545454545
16_0_0_0_9_0,0.3378614864864864,0.0296959459459462,2.109983108108107,0.1584898648648667,1.0638488636363634
16_11_10_18_0_0,2.650235555046572,0.5497948503588337,0.0,0.0,5.036934090909091
16_12_14_0_12_0,2.082694819819819,0.6396869369369385,1.5940912162162162,0.3351081081081086,5.1095250000000005
16_13_27_37_6_0,2.6911745495495496,0.5414470720720723,1.4536959459459462,0.3274358108108104,5.258456818181819
16_18_23_0_13_30,1.3327941136051307,0.40353358909757175,3.7748885135135133,0.4914391891891902,4.391371590909091
16_19_5_0_0_0,1.2067860360360358,0.2218558558558569,0.0,0.0,2.6547142857142862
16_22_13_0_9_6,2.1368186936936935,0.23578265765765788,3.5636790540540533,0.4859256756756771,5.509610227272728
16_23_0_0_32_0,0.7061655405405405,0.3008749999999999,1.7044628378378377,0.5414932432432438,2.6884795454545456
16_24_0_0_20_3,0.8206970720720721,0.5111238738738736,3.6838817567567563,-0.2935202702702693,4.1033431818181825
16_26_11_36_0_0,2.3333840090090088,1.4095247747747761,0.0,0.0,5.898388636363637
16_27_0_0_0_0,1.0990405405405403,0.22522297297297372,0.0,0.0,2.0229909090909093
16_27_10_0_37_0,2.0184684684684684,0.5187646396396404,1.4649256756756754,0.2016689189189198,5.210769318181819
16_34_0_0_0_0,1.2369740990990987,0.256948198198199,0.0,0.0,2.1862011363636364
16_34_28_0_0_0,2.0047972972972965,0.4482364864864883,0.0,0.0,3.851269318181818
16_35_16_0_0_0,1.2629268018018016,0.3410934684684691,0.0,0.0,2.171422857142857
16_38_0_0_22_0,1.0487533783783785,0.2079932432432433,2.855277027027027,-0.9534290540540532,2.776485227272727
16_4_17_33_0_0,2.645748167659185,0.6228802107191937,0.0,0.0,4.8983204545454555
16_6_0_0_25_5,0.8272263513513511,0.3226081081081088,2.1660202702702707,0.3655979729729725,2.973456818181818
16_7_5_0_0_0,1.5481768018018018,0.2375799549549556,0.0,0.0,3.7352409090909093
16_9_7_0_20_4,1.9419324324324325,0.3233141891891898,3.7640979729729738,-0.19179729729729805,6.353939772727272
16_9_7_27_29_0,2.7031114864864865,0.5188412162162173,1.803689189189189,0.1650304054054063,6.345440000000001
17_0_0_0_0_0,0.6157792792792794,0.0894977477477478,0.0,0.0,0.5706500000000001
17_0_0_0_25_0,0.6157792792792794,0.0894977477477478,0.6722432432432432,0.223239864864865,1.2441485714285712
17_0_0_0_38_0,0.6157792792792794,0.0894977477477478,1.5038783783783778,0.1416824324324337,1.2666500000000003
17_11_0_0_0_0,1.382096846846847,0.2133963963963968,0.0,0.0,2.291655681818182
17_15_17_12_24_0,2.380227622537792,0.602393563902887,1.6576993243243248,0.6956418918918916,4.581263636363636
17_16_24_0_0_0,1.4364763513513514,0.6006216216216214,0.0,0.0,3.61965
17_16_6_1_0_0,2.023010135135135,0.5007905405405413,0.0,0.0,3.521167045454545
17_17_0_0_25_37,1.231558558558559,0.1789954954954956,2.1371689189189187,0.4249087837837848,3.544632954545455
17_1_19_29_32_31,2.2928896396396397,0.41464414414414485,2.9400642464498397,0.7318748854786996,6.435087500000001
17_23_32_0_38_0,2.21252027027027,1.0669695945945956,1.5038783783783778,0.1416824324324337,4.1113715909090915
17_28_26_0_0_0,2.032591216216216,1.2850608108108124,0.0,0.0,5.692053409090911
17_30_28_0_34_0,2.1969966216216212,0.6679898648648661,1.606858108108108,0.2658817567567575,5.639691428571429
17_30_30_34_0_0,3.1416801801801797,1.0911576576576587,0.0,0.0,6.061769318181818
17_33_25_29_8_32,2.5975731981981984,0.6924808558558564,3.9366722972972967,0.8847094594594607,6.50362159090909
17_35_0_0_0_0,1.2029831081081082,0.37119932432432445,0.0,0.0,1.9449714285714288
17_3_6_0_0_0,1.946024774774775,0.523252252252253,0.0,0.0,4.184513636363636
17_4_37_31_0_0,3.0197740685600856,0.7943103908993743,0.0,0.0,5.287860227272728
17_5_0_0_0_0,1.079161036036036,0.1619301801801808,0.0,0.0,2.0799113636363646
18_0_0_0_0_0,0.6266285730645902,0.1026585890975719,0.0,0.0,0.5122863636363637
18_0_0_0_31_0,0.6266285730645902,0.1026585890975719,1.235601408612002,0.1903816422354558,1.441752272727273
18_0_0_0_7_38,0.6266285730645902,0.1026585890975719,3.345780405405404,0.30631756756757056,2.0043772727272735
18_12_38_9_36_26,2.998732176668194,0.8202441746831582,2.929293918918919,1.7405439189189194,7.039473863636364
18_14_0_0_0_0,1.567387582073599,0.3315279584669421,0.0,0.0,2.7319511363636364
18_15_11_0_3_0,1.7375408802870669,0.2688336845319903,1.8105270270270264,0.1764729729729741,3.874201136363636
18_16_0_0_4_1,0.9644900595510766,0.1323545350435181,3.4016081081081078,0.43673986486486616,2.982525
18_17_18_0_10_35,1.86903642540846,0.2948149259428916,3.1884324324324327,0.6056587837837846,5.390888636363637
18_19_17_20_31_33,2.2058571766681943,0.511075255764239,2.7116183005038943,0.36810123683005,5.44037159090909
18_1_13_0_15_0,2.1274269964880137,0.3199040845930673,0.5994222972972976,0.1683445945945947,4.500062857142858
18_23_18_0_0_0,1.6215612001832345,0.4764962322491975,0.0,0.0,2.818172727272727
18_31_34_0_0_0,2.365960780271797,0.5394277332417173,0.0,0.0,3.858576136363636
18_33_27_25_2_8,2.6780384829745003,0.7844344899984733,4.28508108108108,0.6353040540540551,6.4345136363636355
18_34_0_0_11_2,1.5257411856772025,0.3299108413498247,3.433368243243243,0.5054391891891905,4.071127272727273
18_34_0_0_26_0,1.5257411856772025,0.3299108413498247,2.0213817567567567,1.4233074324324329,3.943706818181818
18_38_20_0_0_0,1.895426996488014,0.48014732783631053,0.0,0.0,3.669411363636364
18_3_31_0_2_0,2.307728798289815,0.4530178233318071,2.0528716216216214,0.2920878378378382,4.901786363636364
18_6_22_28_0_0,2.761979924415941,0.6643849404489248,0.0,0.0,4.726594285714286
18_7_9_0_0_0,2.2306995190105363,0.39627683234081545,0.0,0.0,4.938314772727273
19_0_0_0_0_0,0.4055427927927928,0.1197274774774777,0.0,0.0,0.36504204545454577
19_0_0_0_13_0,0.4055427927927928,0.1197274774774777,1.7850506756756754,0.171020270270271,1.272661363636364
19_0_0_0_16_12,0.4055427927927928,0.1197274774774777,2.1789054054054056,0.5114966216216218,1.5959568181818184
19_0_0_0_18_0,0.4055427927927928,0.1197274774774777,1.3578243243243246,0.1884121621621619,0.9954340909090913
19_0_0_0_26_0,0.4055427927927928,0.1197274774774777,2.0213817567567567,1.4233074324324329,1.8486500000000001
19_0_0_0_32_8,0.4055427927927928,0.1197274774774777,3.9366722972972967,0.8847094594594607,2.9871215909090916
19_0_0_0_6_0,0.4055427927927928,0.1197274774774777,1.4536959459459462,0.3274358108108104,0.9911142857142847
19_12_0_0_15_10,1.209617117117117,0.5008490990990997,2.808277027027027,0.4542364864864874,3.6056215909090925
19_12_0_0_4_33,1.209617117117117,0.5008490990990997,3.366760135135136,0.4559155405405395,4.0694625
19_14_0_0_0_0,1.3463018018018016,0.3485968468468479,0.0,0.0,2.594070454545455
19_14_32_4_18_0,3.4671738433348596,1.3625221026110879,1.3578243243243246,0.1884121621621619,6.219081818181821
19_15_28_0_0_0,1.5179607306458998,0.3532922125515364,0.0,0.0,2.9055136363636365
19_17_23_16_26_0,1.7274876126126129,0.5101002252252254,2.0213817567567567,1.4233074324324329,4.289360227272727
19_1_14_28_20_7,2.6941295045045037,0.628569819819822,3.715256756756756,-0.3053581081081065,6.226701136363636
19_1_1_13_5_0,2.486345720720721,0.42565765765765784,1.4937770270270274,0.1423581081081075,5.294235227272728
19_1_38_0_0_0,1.6964391891891895,0.3867094594594595,0.0,0.0,3.785848863636364
19_21_0_0_31_0,0.9412545045045045,0.2011373873873876,1.235601408612002,0.1903816422354558,2.5855818181818186
19_22_0_0_0_0,1.283706081081081,0.1972533783783787,0.0,0.0,2.2407863636363645
19_22_0_0_12_0,1.283706081081081,0.1972533783783787,1.5940912162162162,0.3351081081081086,3.0850477272727286
19_23_12_2_0_0,2.274122747747748,1.0780090090090098,0.0,0.0,3.5333318181818187
19_23_35_0_30_0,1.3610506756756755,0.6726081081081081,1.9898378378378376,0.3204189189189192,3.0496500000000006
19_28_14_23_3_0,2.4824290540540535,0.811064189189191,1.8105270270270264,0.1764729729729741,5.531740909090911
19_29_0_0_0_0,1.097105855855856,0.23646171171171237,0.0,0.0,2.4236272727272734
19_2_36_0_21_0,1.6819605855855855,0.6773637387387397,0.599618243243242,0.8082297297297321,4.192405681818182
