instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,imx8b_power
inst_0231,RandomGenerator,0,2,1000,3.16402,2.645490000000001,1.10134262,5.886190974981613
inst_0120,RandomGenerator,0,2,1000,1.87624,2.33378,0.64486924,6.23441240631759
inst_0415,RandomGenerator,0,4,1000,2.05451,3.05184,0.8185909700000003,5.958118559921709
inst_0059,RandomGenerator,0,2,1000,1.32674,1.30247,0.73846478,5.94454897288109
inst_0249,RandomGenerator,0,4,1000,2.60798,3.21504,1.8690819,6.261001100108031
inst_0565,RandomGenerator,0,2,1000,0.40346,0.83442,0.08286966,5.555753974768667
inst_0168,RandomGenerator,0,4,1000,1.6595700000000002,2.54987,0.9617972,6.096567001118524
inst_0773,RandomGenerator,0,4,1000,4.06785,4.71241,2.69751907,6.720954940309944
inst_0933,RandomGenerator,0,4,1000,4.68598,4.156490000000001,3.0082668100000007,6.719660585575469
inst_0265,RandomGenerator,0,2,1000,1.22141,1.1267200000000002,0.48333375,5.840481657253269
inst_0706,RandomGenerator,0,4,1000,3.17446,3.47391,1.50803547,6.292695792829532
inst_0473,RandomGenerator,0,3,1000,0.6316700000000001,1.3747600000000002,0.44094996,5.561659760375598
inst_0847,RandomGenerator,0,3,1000,2.36763,2.25477,1.2967134,6.384212855425616
inst_0650,RandomGenerator,0,2,1000,1.52096,1.94006,0.5696159599999999,6.0239939802580516
inst_0054,RandomGenerator,0,2,1000,3.2201,2.66763,1.01464687,5.913229137629549
inst_0290,RandomGenerator,0,4,1000,3.11703,2.8985,1.9262037,6.227241305599544
inst_0062,RandomGenerator,0,4,1000,4.49189,4.89044,2.9584568199999994,6.636391590980841
inst_0774,RandomGenerator,0,1,1000,0.4930199999999999,0.5032500000000001,0.2486055,5.46646501513667
inst_0699,RandomGenerator,0,5,1000,3.1577,4.38116,1.7870257599999997,6.668308316910661
inst_0612,RandomGenerator,0,3,1000,1.93136,2.55688,0.5973633200000001,5.652169565088815
inst_0095,RandomGenerator,0,2,1000,2.9183000000000003,1.7499,1.6934541200000002,5.798054397853791
inst_0885,RandomGenerator,0,4,1000,3.790680000000001,5.20247,1.8970946600000005,6.2628971961458015
inst_0191,RandomGenerator,0,4,1000,2.73795,3.4657,0.7104643599999999,5.9936478731935035
inst_0607,RandomGenerator,0,3,1000,2.16481,2.59389,1.58389933,6.551494418664182
inst_0770,RandomGenerator,0,5,1000,3.57424,4.43064,2.31396625,6.304351242430091
inst_0391,RandomGenerator,0,3,1000,3.18516,4.480080000000001,1.39857464,6.1349716257100555
inst_0217,RandomGenerator,0,1,1000,1.2286,1.1672,0.0303472,5.386518143184073
inst_0903,RandomGenerator,0,4,1000,2.30738,2.8840900000000005,1.11233609,5.997942476853796
inst_0555,RandomGenerator,0,5,1000,5.09124,5.655139999999999,3.78350625,6.842322354848981
inst_0827,RandomGenerator,0,2,1000,5.09556,4.42511,1.99396425,6.417974629119819
inst_0085,RandomGenerator,0,2,1000,0.52563,0.70536,0.40337928,5.544313132395848
inst_0755,RandomGenerator,0,3,1000,1.46503,1.47436,0.8104535300000001,5.753940188854343
inst_0595,RandomGenerator,0,3,1000,2.85831,2.48908,1.92890291,6.305161097593215
inst_0746,RandomGenerator,0,4,1000,2.68991,3.14032,1.98910412,6.518815356262197
inst_0022,RandomGenerator,0,6,1000,3.40956,4.809080000000001,2.13049508,6.2664458264326575
inst_0744,RandomGenerator,0,3,1000,2.9650700000000003,4.122170000000001,0.93059338,5.948901550853286
inst_0314,RandomGenerator,0,3,1000,1.7573299999999998,2.6287000000000003,0.41682743,5.490663696857648
inst_0285,RandomGenerator,0,1,1000,0.402,0.48094,0.096188,5.426916606470043
inst_0359,RandomGenerator,0,4,1000,2.86772,3.32282,1.90901314,6.288460697130305
inst_0254,RandomGenerator,0,1,1000,1.2142,1.06455,0.149037,5.442756803447984
inst_0408,RandomGenerator,0,3,1000,1.79449,2.53876,0.51608968,5.643823630511778
inst_0133,RandomGenerator,0,3,1000,5.27171,5.061680000000001,2.27524602,6.601033005174688
inst_0097,RandomGenerator,0,5,1000,2.42565,4.92366,1.74742377,6.555889426075745
inst_0322,RandomGenerator,0,2,1000,1.64464,1.40461,0.6700357999999998,5.977175873782637
inst_0972,RandomGenerator,0,4,1000,3.63149,3.9083100000000006,2.3106231200000003,6.423409492350364
inst_0449,RandomGenerator,0,3,1000,2.6515500000000003,2.8534,1.53769995,6.562979277096788
inst_0237,RandomGenerator,0,4,1000,3.61083,4.48897,1.7580063099999998,6.889051395996829
inst_0434,RandomGenerator,0,2,1000,2.22364,1.91713,0.70022872,5.56350731221971
inst_0904,RandomGenerator,0,3,1000,3.09681,3.2124,1.0885223700000002,5.989917638637707
inst_0044,RandomGenerator,0,1,1000,0.45496,0.3851099999999999,0.2326064399999999,5.549382075624607
inst_0119,RandomGenerator,0,5,1000,4.474399999999999,5.318580000000001,1.6990691000000002,6.395524903863884
inst_0788,RandomGenerator,0,3,1000,2.48171,2.99476,1.3426422299999998,6.310039437744157
inst_0779,RandomGenerator,0,6,1000,4.6003,7.04179,1.88489029,6.537228803004729
inst_0461,RandomGenerator,0,5,1000,4.21094,4.393090000000001,3.2286182000000005,6.719915002663267
inst_0107,RandomGenerator,0,4,1000,2.55919,3.20585,1.6780553800000002,6.4442941627163
inst_0729,RandomGenerator,0,2,1000,2.71178,2.00174,1.7392875,6.172865741230553
inst_0844,RandomGenerator,0,3,1000,3.55336,4.3234200000000005,1.2203954,5.799889499720723
inst_0076,RandomGenerator,0,3,1000,1.73412,1.65816,1.0279461,5.674609870559758
inst_0753,RandomGenerator,0,3,1000,2.73287,2.4322,1.6179980899999995,6.599185273414076
inst_0021,RandomGenerator,0,3,1000,2.7322200000000003,2.6703,1.43042759,6.150290722388009
inst_0816,RandomGenerator,0,2,1000,1.49755,1.40574,0.76614783,6.220672828132154
inst_0738,RandomGenerator,0,4,1000,3.05691,3.45261,1.7650794799999998,5.68963620728086
inst_0416,RandomGenerator,0,4,1000,3.69854,4.97042,0.79744346,6.087301061552764
inst_0760,RandomGenerator,0,3,1000,2.0072,2.37736,0.59098397,5.551861203465955
inst_0184,RandomGenerator,0,4,1000,2.98337,3.24323,1.9229243,6.355867055160011
inst_0618,RandomGenerator,0,4,1000,3.09784,3.79557,1.08004761,6.104905524532162
inst_0621,RandomGenerator,0,5,1000,2.46932,3.1192,1.41444938,5.698624314806439
inst_0305,RandomGenerator,0,3,1000,4.01378,2.87113,2.20215939,6.385877717555632
inst_0610,RandomGenerator,0,5,1000,3.23666,4.16647,2.2494967000000003,6.749378784154996
inst_0526,RandomGenerator,0,3,1000,2.70598,2.901,1.53178732,6.716114750557025
inst_0584,RandomGenerator,0,4,1000,4.720389999999999,3.78313,2.82755448,6.4389388982665166
inst_0736,RandomGenerator,0,4,1000,3.46893,3.35544,2.4293160000000005,6.400180552339082
inst_0157,RandomGenerator,0,4,1000,3.89859,4.447,2.12431759,6.289399373236745
inst_0596,RandomGenerator,0,5,1000,2.78474,3.942,1.52520998,5.9469595164842115
inst_0787,RandomGenerator,0,4,1000,3.20395,2.85593,1.90302075,6.112949252712476
inst_0811,RandomGenerator,0,4,1000,4.18192,5.14591,1.98889015,6.270220266512189
inst_0131,RandomGenerator,0,3,1000,3.96029,3.37552,2.08007002,6.3111686636413165
inst_0372,RandomGenerator,0,4,1000,2.39508,2.48361,1.3345558200000005,5.799409682853172
inst_0186,RandomGenerator,0,3,1000,2.15463,2.74416,0.97021674,6.176291550161579
inst_0243,RandomGenerator,0,1,1000,0.56732,0.4351900000000001,0.39993961,5.541007908226778
inst_0917,RandomGenerator,0,3,1000,4.136819999999999,3.4718400000000003,2.23848384,6.851107872231367
inst_0915,RandomGenerator,0,3,1000,3.91079,3.42118,1.7447962399999997,5.981089716345513
inst_0758,RandomGenerator,0,5,1000,3.08221,3.56985,2.49940249,6.738529455881294
inst_0497,RandomGenerator,0,2,1000,2.15416,1.79793,0.855285,5.679731494969838
inst_0521,RandomGenerator,0,2,1000,2.38986,2.12371,0.19893937,5.292670609948651
inst_0513,RandomGenerator,0,3,1000,2.62642,2.95309,1.4143691800000002,5.806808905351319
inst_0423,RandomGenerator,0,4,1000,4.298430000000001,4.59536,2.5992742000000004,6.491115355383573
inst_0086,RandomGenerator,0,2,1000,3.0220700000000003,2.49722,1.62896201,6.545595440455372
inst_0910,RandomGenerator,0,2,1000,2.90735,2.6414600000000004,0.6541743900000001,5.644003074863031
inst_0724,RandomGenerator,0,4,1000,3.68086,4.16728,2.6911092400000003,6.422212139731202
inst_0599,RandomGenerator,0,4,1000,4.17662,3.50902,2.25265497,6.541543230707637
inst_0797,RandomGenerator,0,3,1000,3.44052,3.43394,1.74195808,6.3060957425700845
inst_0132,RandomGenerator,0,4,1000,3.45263,3.09722,2.18332664,6.240429795164687
inst_0280,RandomGenerator,0,2,1000,3.28798,2.63759,1.28218896,0.0
inst_0286,RandomGenerator,0,3,1000,3.74648,3.1376500000000003,1.62142082,6.155505669656561
inst_0876,RandomGenerator,0,3,1000,1.04515,1.9994,0.2259607299999999,5.547069147420159
inst_0262,RandomGenerator,0,4,1000,2.16615,2.69719,0.67552828,5.954043131910778
inst_0029,RandomGenerator,0,4,1000,3.08484,4.00904,2.03701581,6.174222299997505
inst_0196,RandomGenerator,0,3,1000,4.56913,3.95852,3.10544346,6.554543284297024
inst_0832,RandomGenerator,0,3,1000,3.03735,2.85748,0.97861905,5.866714662282759
inst_0198,RandomGenerator,0,2,1000,1.2493800000000002,1.01893,0.5255523000000001,5.78958946298876
inst_0875,RandomGenerator,0,1,1000,0.92568,0.53799,0.12481368,5.54705547054609
inst_0369,RandomGenerator,0,2,1000,1.79053,2.01258,0.36238999,5.547625713686933
inst_0204,RandomGenerator,0,2,1000,0.72325,1.17519,0.60170505,5.734946686842782
inst_0109,RandomGenerator,0,2,1000,0.6918500000000001,0.9384400000000002,0.5587663700000001,5.62685932852447
inst_0063,RandomGenerator,0,4,1000,1.4326,2.34634,1.0505783,5.894484232633719
inst_0928,RandomGenerator,0,5,1000,3.49718,3.4103600000000003,2.5749470000000008,7.103989759663702
inst_0190,RandomGenerator,0,5,1000,3.27361,4.846500000000001,2.01740697,6.079905399522806
inst_0622,RandomGenerator,0,1,1000,1.98525,1.56137,0.42937675,5.474676107191135
inst_0548,RandomGenerator,0,4,1000,1.74929,2.1739800000000007,1.5047973900000002,6.583488220078246
inst_0079,RandomGenerator,0,1,1000,1.01568,0.66272,0.1153132799999999,5.535164678556392
inst_0944,RandomGenerator,0,4,1000,5.7734700000000005,4.63887,3.41303481,7.8116855275274375
inst_0187,RandomGenerator,0,3,1000,2.18648,2.51112,1.5707096700000005,6.3068715877173105
inst_0982,RandomGenerator,0,3,1000,2.3846800000000004,3.0032,0.7972746400000001,5.7778805645399665
inst_0881,RandomGenerator,0,4,1000,4.224279999999999,4.6579,2.2719667999999995,6.780673717426034
inst_0189,RandomGenerator,0,2,1000,2.70176,3.10551,1.25594126,6.092205611943594
inst_0694,RandomGenerator,0,2,1000,3.21638,2.6414600000000004,0.97910278,5.8174809414938835
inst_0038,RandomGenerator,0,5,1000,3.69151,3.90693,2.31843997,6.5136163909255975
inst_0569,RandomGenerator,0,4,1000,3.62292,4.44688,2.06212436,6.541894853160714
